31,21,166,424,1060,99172.55545806885
31,22,166,423,1059,98612.1100692749
31,23,149,388,949,93676.2834777832
32,0,167,427,1068,98907.17626190186
32,1,167,427,1068,98938.15586853027
32,2,167,428,1068,99006.77449798584
32,3,167,427,1067,98993.93368530273
32,4,167,427,1068,99023.21648406982
32,5,167,427,1068,98710.76181793213
32,6,167,427,1068,99128.0207824707
32,7,167,427,1068,99161.59758758545
32,8,167,427,1068,99214.69960021973
32,9,168,427,1068,99276.23278045654
32,10,168,428,1069,99316.25336456299
32,11,169,428,1069,99375.78413391113
32,12,170,428,1069,99419.20952606201
32,13,170,428,1069,99415.52359771729
32,14,170,428,1069,99437.45901489258
32,15,170,429,1070,99600.14426422119
32,16,171,430,1071,99800.47004699707
32,17,171,430,1071,99640.52035522461
32,18,171,430,1076,99699.30506134033
32,19,171,430,1080,99620.9412765503
32,20,171,430,1082,99548.52749633789
32,21,171,430,1079,100067.77958679199
32,22,171,430,1078,100242.51010131836
32,23,171,430,1078,100560.85540771484
33,0,171,430,1124,100842.76097106934
33,1,171,431,1135,101155.01834106445
33,2,171,431,1124,101501.2852859497
33,3,171,431,1125,101973.54789733887
33,4,171,430,1124,102318.27213287354
33,5,171,430,1123,102252.5287475586
33,6,171,430,1123,102794.24172973633
33,7,171,430,1123,102818.57015991211
33,8,171,430,1122,102905.69147491455
33,9,171,430,1122,102901.09233093262
33,10,171,430,1123,102936.78714752197
33,11,171,430,1123,102966.67959594727
33,12,171,430,1124,103008.05541229248
33,13,171,430,1123,103016.22166442871
33,14,171,430,1123,103047.20742797852
33,15,171,431,1124,103066.31172943115
33,16,171,431,1125,103089.63843536377
33,17,171,431,1135,103112.71656036377
33,18,171,431,1146,103151.0157546997
33,19,171,431,1146,103178.0750579834
33,20,170,430,1145,103219.14231872559
33,21,170,430,1145,103294.12841033936
33,22,170,430,1146,103387.3009109497
33,23,170,430,1146,103609.03646850586
34,0,170,430,1146,103847.50218200684
34,1,170,430,1146,103586.74777984619
34,2,170,430,1146,103832.8578414917
34,3,170,430,1146,103388.96509552002
34,4,170,430,1146,103620.31289672852
34,5,170,430,1146,103474.98421478271
34,6,170,430,1146,104017.08740997314
34,7,170,430,1146,104093.26306915283
34,8,170,430,1146,102898.96988677979
34,9,170,430,1146,102914.62168121338
34,10,170,430,1146,102930.42391204834
34,11,170,430,1146,102992.08235168457
34,12,170,430,1146,103000.75734710693
34,13,170,430,1135,103033.79344940186
34,14,170,430,1135,103084.32005310059
34,15,170,430,1135,103101.40377807617
34,16,170,430,1135,103186.78228759766
34,17,170,431,1137,103262.16255950928
34,18,170,431,1138,103453.82683563232
34,19,170,431,1137,103391.45338439941
34,20,170,431,1137,103449.9658203125
34,21,170,431,1138,103530.026222229
34,22,170,431,1137,103534.57462310791
34,23,170,431,1137,103613.48969268799
35,0,170,432,1139,104502.98899078369
35,1,170,432,1138,105234.22281646729
35,2,170,432,1138,105455.47019958496
35,3,170,432,1138,105556.34033966064
35,4,170,432,1138,104183.62516021729
35,5,170,432,1138,100958.5816040039
35,6,170,432,1138,101394.9584197998
35,7,170,432,1138,101512.19049835205
35,8,170,432,1138,101796.63102722168
35,9,170,432,1138,102005.5874786377
35,10,170,433,1140,102290.31952667236
35,11,171,433,1138,102784.67855072021
35,12,171,433,1138,103264.59128570557
35,13,171,433,1134,103782.41856384277
35,14,171,433,1136,104345.05043792725
35,15,171,433,1136,104657.6252746582
35,16,172,434,1137,104713.9005203247
35,17,172,434,1159,104692.23697662354
35,18,172,435,1164,104905.05391693115
35,19,172,435,1167,105532.68449401855
35,20,172,435,1168,105546.37739562988
35,21,172,436,1169,105697.0004272461
35,22,172,436,1169,105737.3564376831
35,23,172,436,1171,105813.88953399658
36,0,172,436,1171,105901.09926605225
36,1,172,436,1171,105955.04865264893
36,2,172,436,1170,105974.95178222656
36,3,172,437,1172,106044.04208374023
36,4,172,437,1172,106101.784324646
36,5,171,435,1170,105818.12799835205
36,6,171,435,1170,106205.53932952881
36,7,171,435,1171,106282.2053527832
36,8,171,435,1171,106332.6442565918
36,9,171,434,1169,106328.6803894043
36,10,171,434,1170,106383.29847717285
36,11,171,434,1170,106426.06122589111
36,12,171,434,1169,106468.44450378418
36,13,171,434,1169,106447.93325805664
36,14,171,433,1169,106494.44165802002
36,15,171,433,1159,106693.14077758789
36,16,171,435,1161,106989.16931915283
36,17,171,435,1150,107239.42328643799
36,18,171,434,1148,107794.06129455566
36,19,172,434,1148,108261.84098815918
36,20,172,433,1146,108797.4312210083
36,21,172,433,1146,109291.8461227417
36,22,172,433,1146,109585.34928894043
36,23,172,433,1146,110117.5922241211
37,0,172,438,1191,108094.95346832275
37,1,172,438,1191,106988.08977508545
37,2,172,438,1191,107127.92485809326
37,3,172,438,1191,107588.8189239502
37,4,172,438,1191,108050.95330810547
37,5,172,438,1192,108142.52119445801
37,6,172,438,1191,108913.50756835938
37,7,172,438,1202,108944.9369430542
37,8,171,439,1206,107393.97454833984
37,9,171,439,1186,107308.90913391113
37,10,171,439,1197,107354.27730560303
37,11,171,438,1204,107386.54947662354
37,12,171,438,1206,107532.78009033203
37,13,171,437,1183,107771.0818939209
37,14,171,437,1184,107532.51652526855
37,15,171,438,1184,107616.32801055908
37,16,171,438,1173,107680.81298065186
37,17,170,438,1173,108068.41064453125
37,18,170,438,1140,108338.20933532715
37,19,103,245,682,52750.75122833252
37,20,171,441,1111,107636.76567077637
37,21,171,441,1111,107834.95478820801
37,22,171,442,1112,107995.52392578125
37,23,171,442,1110,108249.3744354248
38,0,171,442,1110,108395.20553588867
38,1,171,442,1110,108601.73610687256
38,2,171,442,1111,108958.66119384766
38,3,171,442,1112,109254.8943862915
38,4,171,442,1109,109504.48085021973
38,5,171,442,1109,109479.11992645264
38,6,171,442,1110,110039.4171295166
38,7,171,443,1112,110268.12005615234
38,8,171,443,1110,110437.53918457031
38,9,172,443,1122,109369.24712371826
38,10,172,444,1123,109484.74564361572
38,11,173,444,1123,109502.2342376709
38,12,172,446,1125,109549.73135375977
38,13,172,446,1126,109302.1469116211
38,14,173,446,1126,109652.64178466797
38,15,173,446,1148,109825.01885986328
38,16,173,447,1148,109477.4228515625
38,17,173,449,1161,109622.26822662354
38,18,175,449,1162,109642.33955383301
38,19,174,450,1171,109679.94680023193
38,20,173,450,1168,109700.06503295898
38,21,173,451,1163,109842.30693817139
38,22,174,452,1175,109871.63719177246
38,23,174,452,1175,109912.20696258545
39,0,174,455,1208,110713.45556640625
39,1,174,455,1209,110743.88747406006
39,2,175,455,1208,110810.88844299316
39,3,175,455,1208,110877.1277999878
39,4,175,456,1209,110912.85179138184
39,5,175,456,1209,110654.61001586914
39,6,176,458,1212,111044.06204223633
39,7,176,458,1213,111148.89627075195
39,8,176,458,1216,111265.80293273926
39,9,175,459,1218,111319.2085571289
39,10,175,458,1217,111398.83847808838
39,11,175,458,1217,111487.16330718994
39,12,176,458,1218,111526.1660079956
39,13,174,455,1217,111568.38692474365
39,14,173,456,1217,111621.13123321533
39,15,169,434,1175,109621.94194030762
39,16,174,457,1229,111761.9224319458
39,17,159,423,1110,105379.7498550415
39,18,173,458,1241,111856.46231842041
39,19,173,457,1240,111866.16830444336
39,20,173,457,1240,112035.21360778809
39,21,173,457,1240,112045.45950317383
39,22,172,456,1239,112127.57111358643
39,23,172,456,1239,112249.3024520874
40,0,173,457,1264,112396.04693603516
40,1,173,457,1265,112599.07637786865
40,2,173,457,1276,112848.47811126709
40,3,173,457,1276,112392.36561584473
40,4,173,457,1276,112532.03090667725
40,5,173,457,1276,112349.92308807373
40,6,173,457,1288,112819.23213195801
40,7,173,457,1287,113025.57339477539
40,8,173,457,1287,113126.9006729126
40,9,173,457,1287,113277.60480499268
40,10,173,457,1287,113311.23161315918
40,11,173,457,1287,113320.87989807129
40,12,173,457,1287,113334.28187561035
40,13,173,457,1299,113331.36580657959
40,14,173,457,1298,113361.69400024414
40,15,173,457,1199,113169.83979797363
40,16,173,457,1221,113204.2333908081
40,17,173,457,1212,113228.34869384766
40,18,173,457,1211,113377.49911499023
40,19,173,457,1211,113475.27732849121
40,20,173,457,1211,113626.92812347412
40,21,174,457,1211,113933.41703033447
40,22,174,457,1211,114281.25953674316
40,23,174,457,1211,114564.9880065918
41,0,174,457,1210,114862.31282043457
41,1,174,457,1210,115120.43782806396
41,2,174,457,1211,115388.90209197998
41,3,174,457,1211,115630.30107879639
41,4,174,457,1211,115870.21682739258
41,5,174,457,1211,115810.75034332275
41,6,174,457,1210,116336.58252716064
41,7,174,457,1211,116602.6283569336
41,8,174,457,1210,116812.22360229492
41,9,174,457,1211,117110.6238937378
41,10,174,457,1210,117394.01468658447
41,11,174,457,1211,117623.91396331787
41,12,174,457,1210,117883.56044006348
41,13,174,457,1211,118146.7664642334
41,14,174,457,1211,118377.71515655518
41,15,174,457,1211,118608.90425109863
41,16,174,457,1222,118843.65522003174
41,17,174,457,1222,119066.6110458374
41,18,174,457,1221,119292.22536468506
41,19,174,457,1221,119539.90211486816
41,20,174,457,1221,119733.74277496338
41,21,174,457,1222,119974.18614196777
41,22,174,457,1222,120282.99378967285
41,23,174,457,1221,120526.08693695068
42,0,174,457,1221,120604.19093322754
42,1,174,457,1221,120639.44397735596
42,2,175,457,1232,120662.12929534912
42,3,175,457,1232,120682.0792388916
42,4,175,458,1222,120762.96933746338
42,5,175,459,1223,120460.62921142578
42,6,176,459,1224,120802.22018432617
42,7,176,459,1236,120786.26107025146
42,8,176,459,1235,120815.34223175049
42,9,176,457,1244,120861.85060119629
42,10,176,457,1245,120964.31867980957
42,11,176,457,1247,121086.03672790527
42,12,176,458,1246,121150.86260223389
42,13,176,458,1248,121586.95156860352
42,14,177,460,1251,121408.37477111816
42,15,177,459,1265,120472.52119445801
42,16,178,458,1263,120960.98922729492
42,17,178,459,1266,121434.45217895508
42,18,178,458,1275,122245.83554840088
42,19,179,460,1272,122665.28594207764
42,20,179,460,1272,123087.9213180542
42,21,179,459,1271,123437.7201385498
42,22,179,459,1271,123529.46193695068
42,23,179,459,1271,123592.7508392334
43,0,179,459,1288,121914.12209320068
43,1,179,459,1288,122037.12998199463
43,2,179,459,1288,122666.76641082764
43,3,179,459,1291,123157.94815826416
43,4,179,459,1278,123784.10707092285
43,5,179,459,1279,123916.15131378174
43,6,179,459,1190,124189.41409301758
43,7,178,459,1182,124214.17431640625
43,8,178,460,1172,124198.43185424805
43,9,178,462,1177,124242.49356842041
43,10,178,462,1183,124330.42063903809
43,11,178,462,1184,124384.52620697021
43,12,178,462,1185,123887.45943450928
43,13,179,464,1188,121824.84481811523
43,14,180,464,1185,122189.92178344727
43,15,179,463,1183,122303.18711090088
43,16,179,463,1176,122830.91850280762
43,17,179,463,1176,123503.29210662842
43,18,180,463,1175,124243.74431610107
43,19,180,461,1173,124951.25704956055
43,20,180,461,1173,125700.02151489258
43,21,180,461,1173,124603.74767303467
43,22,180,461,1173,124529.70742797852
43,23,180,461,1173,125508.16365814209
44,0,183,467,1270,126849.02445220947
44,1,184,469,1272,128111.7659072876
44,2,184,468,1272,129382.71044921875
44,3,184,469,1273,130554.29007720947
44,4,184,470,1296,131978.26460266113
44,5,184,470,1265,132524.52925872803
44,6,184,470,1242,133529.49417877197
44,7,184,470,1244,134062.47407531738
44,8,185,470,1243,134519.65978240967
44,9,185,471,1267,135246.3122406006
44,10,185,473,1279,135811.6757659912
44,11,185,473,1256,136473.49698638916
44,12,185,473,1256,137204.48072052002
44,13,185,473,1259,137967.5305709839
44,14,185,475,1250,138620.8074951172
44,15,185,475,1249,139456.0714416504
44,16,185,475,1240,136820.65385437012
44,17,184,475,1261,137121.74105072021
44,18,184,475,1268,136907.1911392212
44,19,184,476,1268,137074.52285766602
44,20,185,475,1266,137362.84162139893
44,21,185,475,1266,137573.00536346436
44,22,185,475,1266,138000.4239654541
44,23,185,475,1266,138468.55239868164
45,0,185,479,1393,139032.66593933105
45,1,185,481,1396,139441.94263458252
45,2,185,481,1395,139995.19915008545
45,3,185,481,1395,140475.2329788208
45,4,185,482,1407,140977.90473937988
45,5,186,482,1408,140948.2878112793
45,6,186,483,1397,141476.21864318848
45,7,186,483,1303,141768.6105041504
45,8,186,484,1326,142075.32291412354
45,9,186,483,1338,142238.3489151001
45,10,186,484,1395,141909.13986206055
45,11,186,484,1383,142138.8214111328
45,12,187,484,1384,142489.2597808838
45,13,187,484,1351,142536.6805343628
45,14,187,485,1351,142458.68578338623
45,15,187,485,1307,142611.43227386475
45,16,187,485,1295,142803.29290771484
45,17,186,485,1262,142993.53426361084
45,18,187,486,1264,143024.0351638794
45,19,129,334,795,81188.49980163574
45,20,187,485,1284,144653.4427871704
45,21,187,485,1254,145986.40939331055
45,22,188,485,1267,145776.01430511475
45,23,187,483,1246,146488.60138702393
46,0,188,485,1319,147114.21752929688
46,1,188,484,1338,147495.4556274414
46,2,188,485,1317,147994.8684616089
46,3,188,484,1314,148335.24019622803
46,4,188,484,1326,148659.40587615967
46,5,188,484,1370,148698.15464019775
46,6,188,484,1234,149403.2014312744
46,7,188,484,1232,149738.6851425171
46,8,188,484,1232,150131.7652130127
46,9,188,485,1266,150457.91817474365
46,10,188,486,1278,149962.6631011963
46,11,188,484,1299,150320.50354003906
46,12,188,484,1256,150895.2574081421
46,13,189,485,1278,150841.2110671997
46,14,189,484,1267,149537.49029541016
46,15,189,484,1291,148695.26622009277
46,16,189,484,1292,148715.35765075684
46,17,189,483,1291,148185.5118560791
46,18,189,484,1316,148359.21800231934
46,19,190,485,1305,148437.79594421387
46,20,190,485,1305,148675.05814361572
46,21,190,485,1294,148821.7407836914
46,22,190,485,1239,148700.4741821289
46,23,190,481,1235,148865.770362854
47,0,191,485,1353,144686.4567642212
47,1,191,485,1341,141335.25679779053
47,2,191,485,1341,137337.13054656982
47,3,191,485,1341,136685.82008361816
47,4,191,485,1332,136753.83535003662
47,5,191,485,1321,136782.84115600586
47,6,191,485,1344,136851.10382843018
47,7,191,485,1343,137084.80078125
47,8,191,485,1343,137533.7968826294
47,9,191,485,1343,137635.73161315918
47,10,191,485,1342,137680.9870376587
47,11,191,485,1342,137754.23040008545
47,12,191,485,1354,138166.52820587158
47,13,191,485,1365,138753.1126022339
47,14,191,485,1365,139275.25926208496
47,15,191,485,1255,139866.99172210693
47,16,191,485,1255,140134.5305633545
47,17,191,485,1266,140745.3438873291
47,18,191,485,1255,141114.15158081055
47,19,191,485,1254,141543.47060394287
47,20,191,485,1266,142395.94229888916
47,21,191,485,1255,142996.2074356079
47,22,191,485,1255,143158.07666015625
47,23,191,485,1266,143236.84855651855
48,0,191,485,1255,143352.1109008789
48,1,191,485,1255,143454.10275268555
48,2,191,485,1255,143010.90823364258
48,3,191,485,1255,143337.76322937012
48,4,191,485,1255,143655.71787261963
48,5,191,485,1255,143801.14513397217
48,6,191,485,1256,143867.03134155273
48,7,191,485,1255,143928.03018188477
48,8,191,485,1266,144017.1191329956
48,9,191,485,1255,144084.01434326172
48,10,191,485,1255,144163.70098876953
48,11,191,485,1266,144229.42306518555
48,12,191,485,1256,144291.9056930542
48,13,191,485,1255,144379.49321746826
48,14,191,485,1266,144443.11680603027
48,15,191,485,1266,144513.57878875732
48,16,191,485,1266,144598.72734069824
48,17,191,485,1266,144673.51699829102
48,18,190,484,1256,144763.23699188232
48,19,190,484,1255,144805.2428894043
48,20,190,484,1256,144685.46102905273
48,21,190,484,1256,142745.93072509766
48,22,190,484,1256,143178.93074035645
48,23,190,485,1257,143474.6477279663
49,0,191,485,1260,143737.55144500732
49,1,190,485,1257,144159.47689056396
49,2,190,485,1258,144569.03211212158
49,3,190,485,1258,145068.50356292725
49,4,190,485,1258,145521.67750549316
49,5,190,485,1258,145890.6415939331
49,6,189,484,1270,146178.1639251709
49,7,189,484,1258,146517.2056274414
49,8,189,484,1258,146833.3102874756
49,9,189,487,1261,147160.015335083
49,10,189,487,1261,147415.90106201172
49,11,189,488,1275,147752.86206817627
49,12,189,488,1275,147973.02989959717
49,13,189,487,1272,147627.57661437988
49,14,189,487,1274,147992.02005767822
49,15,188,488,1251,148303.41883087158
49,16,188,492,1268,148610.24313354492
49,17,168,463,1027,116867.10801696777
49,18,190,491,1259,148597.7396850586
49,19,190,491,1233,147952.39722442627
49,20,190,491,1233,147742.73918914795
49,21,190,490,1232,148097.17475128174
49,22,190,490,1209,148461.46687316895
49,23,189,489,1208,148723.720413208
50,0,190,490,1266,148993.13980865479
50,1,190,490,1281,149069.2912979126
50,2,190,490,1282,149231.8173980713
50,3,190,490,1283,149363.64776611328
50,4,190,490,1252,149565.14102172852
50,5,190,491,1250,150401.88218688965
50,6,190,491,1240,150960.1987991333
50,7,191,493,1245,151477.2480316162
50,8,191,495,1250,151639.14673614502
50,9,191,495,1261,151752.22734832764
50,10,191,496,1239,151732.0062637329
50,11,191,496,1239,151808.64867401123
50,12,191,495,1225,151807.7075881958
50,13,191,495,1221,151796.99751281738
50,14,191,495,1233,151884.7095489502
50,15,191,495,1231,152479.02018737793
50,16,190,495,1231,153726.83599853516
50,17,190,495,1231,154076.90839385986
50,18,190,495,1230,154312.40023040771
50,19,190,494,1227,154644.34120178223
50,20,190,494,1226,154790.28085327148
50,21,192,494,1215,154837.48384094238
50,22,191,494,1215,154897.91339874268
50,23,190,493,1214,155003.94470977783
51,0,192,500,1245,155086.88844299316
51,1,193,500,1243,155160.68297576904
51,2,193,499,1241,155440.3168182373
51,3,193,498,1241,155605.42678833008
51,4,194,498,1240,155733.94442749023
51,5,194,498,1252,155869.8724746704
51,6,194,497,1242,155991.44774627686
51,7,195,499,1245,155969.62631988525
51,8,195,499,1245,155898.22693634033
51,9,195,500,1257,155997.8201904297
51,10,195,500,1257,155719.15294647217
51,11,195,500,1246,155834.64359283447
51,12,196,500,1245,155926.58875274658
51,13,196,502,1237,156040.87465667725
51,14,196,503,1251,156142.88683319092
51,15,197,502,1250,156229.02843475342
51,16,196,502,1249,156308.6813583374
51,17,196,502,1250,156666.48276519775
51,18,197,503,1263,156988.86137390137
51,19,197,503,1262,157253.88497924805
51,20,197,503,1263,158014.89851379395
51,21,197,504,1264,159166.82719421387
51,22,197,503,1263,159239.2844467163
51,23,196,504,1264,159540.59129333496
52,0,196,504,1264,159817.9451828003
52,1,196,504,1276,160609.8299560547
52,2,196,503,1273,162035.59534454346
52,3,196,503,1274,162901.80297088623
52,4,196,503,1274,163704.7882232666
52,5,196,503,1274,164497.0416946411
52,6,196,503,1274,164848.45163726807
52,7,196,502,1273,165332.6563949585
52,8,196,502,1272,165829.90385437012
52,9,197,503,1273,166108.4806137085
52,10,197,501,1291,166366.938331604
52,11,196,501,1302,166662.78568267822
52,12,196,501,1281,166805.21350097656
52,13,196,501,1259,167102.50720977783
52,14,196,501,1259,167614.17908477783
52,15,197,503,1271,168144.85005187988
52,16,198,503,1270,168631.00830841064
52,17,197,504,1272,169137.7917098999
52,18,197,503,1283,169945.19702911377
52,19,197,504,1226,170143.52727508545
52,20,198,504,1240,169840.5258178711
52,21,198,504,1240,170792.92324066162
52,22,199,504,1239,171697.080619812
52,23,198,504,1239,172254.35009002686
53,0,198,506,1285,172539.855758667
53,1,198,506,1285,172657.55923461914
53,2,198,506,1285,172718.53887939453
53,3,198,506,1285,172941.22497558594
53,4,198,506,1286,173145.48976898193
53,5,198,506,1286,173247.4150466919
53,6,198,506,1298,173309.56297302246
53,7,198,506,1287,173439.174369812
53,8,199,506,1287,173552.30060577393
53,9,199,506,1298,173703.18962097168
53,10,199,507,1288,173815.46742248535
53,11,199,507,1288,173910.94808197021
53,12,199,507,1299,173474.9690475464
53,13,199,508,1300,172967.1039505005
53,14,198,508,1301,172992.60223388672
53,15,199,506,1302,173305.66165161133
53,16,199,506,1287,172435.39574432373
53,17,198,506,1293,172816.51083374023
53,18,198,504,1302,172019.43104553223
53,19,198,504,1281,171879.89811706543
53,20,198,504,1302,172085.8659362793
53,21,198,505,1303,172426.84217834473
53,22,198,505,1325,173589.13047027588
53,23,199,507,1340,174493.84391021729
54,0,199,507,1340,175220.52850341797
54,1,199,508,1340,175689.57680511475
54,2,199,509,1341,176324.31552124023
54,3,199,509,1343,176861.40631866455
54,4,200,509,1344,177233.11782073975
54,5,200,510,1345,178544.57930755615
54,6,201,510,1339,179255.72792053223
54,7,201,510,1334,179458.20482635498
54,8,201,510,1334,179623.6604309082
54,9,201,510,1333,179764.97033691406
54,10,201,510,1334,179833.93077850342
54,11,201,510,1333,179968.6222229004
54,12,201,510,1334,180068.12720489502
54,13,201,510,1333,180183.13160705566
54,14,201,510,1345,179742.63416290283
54,15,201,510,1345,180082.38646697998
54,16,201,510,1347,181338.10958099365
54,17,201,510,1345,181861.16889190674
54,18,201,510,1334,181885.04838562012
54,19,201,510,1312,182146.90393066406
54,20,201,510,1312,183164.7765045166
54,21,201,510,1312,183396.52885437012
54,22,201,510,1301,183367.00426483154
54,23,201,510,1301,183368.90622711182
55,0,201,510,1290,183294.4917831421
55,1,201,510,1300,183361.19994354248
55,2,201,510,1291,183503.90092468262
55,3,201,510,1301,183529.39165496826
55,4,201,511,1302,183542.01765441895
55,5,201,511,1291,183571.39010620117
55,6,201,512,1357,183592.33596038818
55,7,202,512,1357,183658.62281036377
55,8,202,512,1380,183677.83443450928
55,9,202,512,1370,183711.5319290161
55,10,202,513,1371,183709.9075088501
55,11,202,513,1369,183890.68782806396
55,12,202,513,1381,183932.02336120605
55,13,202,513,1372,183981.19483947754
55,14,202,513,1370,184037.46530151367
55,15,202,513,1369,184117.33251190186
55,16,202,513,1382,184258.44032287598
55,17,202,513,1370,184297.38207244873
55,18,202,513,1376,184350.53029632568
55,19,202,513,1393,184375.49825286865
55,20,202,513,1403,184335.55973815918
55,21,202,513,1416,184404.93026733398
55,22,202,512,1424,184599.9748840332
55,23,202,512,1427,184698.9289703369
56,0,202,513,1438,184833.11460113525
56,1,202,513,1448,184506.20851898193
56,2,202,513,1437,184889.92893218994
56,3,202,513,1449,184878.59908294678
56,4,203,513,1460,184934.6291885376
56,5,203,513,1461,185040.71877288818
56,6,203,514,1494,185119.5118560791
56,7,203,514,1471,185248.29643249512
56,8,203,514,1471,185359.80743408203
56,9,203,513,1484,185641.26802062988
56,10,203,514,1473,185795.5327911377
56,11,203,513,1473,185964.3582458496
56,12,203,513,1474,186073.58203125
56,13,203,513,1483,186240.21863555908
56,14,203,514,1482,186294.68017578125
56,15,203,514,1471,185242.8454437256
56,16,203,514,1473,185322.42043304443
56,17,204,515,1498,185407.62390899658
56,18,204,515,1510,185560.6914138794
56,19,204,515,1533,185940.2314453125
56,20,205,515,1540,186279.2096786499
56,21,205,517,1577,186640.8740234375
56,22,206,517,1599,187186.99684143066
56,23,206,518,1601,187789.94331359863
57,0,206,518,1599,187907.24404144287
57,1,206,518,1601,187977.18157196045
57,2,206,518,1600,188185.7389678955
57,3,206,518,1622,188370.13688659668
57,4,206,518,1643,188464.39601898193
57,5,206,518,1665,188046.44216918945
57,6,206,516,1690,188138.31358337402
57,7,206,516,1690,188220.25151062012
57,8,207,516,1679,186165.4900817871
57,9,207,516,1669,186226.66422271729
57,10,207,516,1669,186305.15872955322
57,11,207,516,1561,186909.36669158936
57,12,207,517,1564,187166.23677825928
57,13,183,488,1173,152892.43463134766
57,14,207,516,1541,186731.48321533203
57,15,207,517,1558,187181.17385101318
57,16,208,517,1559,187377.36099243164
57,17,208,518,1559,187539.84033966064
57,18,208,520,1572,187072.56929779053
57,19,208,529,1597,186957.30040740967
57,20,208,533,1600,187004.49760437012
57,21,210,535,1614,187176.30814361572
57,22,211,535,1603,187783.86053466797
57,23,211,536,1617,188806.1536178589
58,0,211,536,1622,189084.4397125244
58,1,211,536,1658,189248.86431121826
58,2,210,522,1640,189541.93530273438
58,3,210,522,1641,189706.60396575928
58,4,210,522,1640,189955.0530319214
58,5,211,522,1639,190032.1923751831
58,6,211,522,1640,190154.8045501709
58,7,211,522,1651,190165.38621520996
58,8,211,522,1652,190290.42711639404
58,9,211,522,1653,190366.44631958008
58,10,211,522,1652,190459.3967819214
58,11,211,522,1650,190613.05084991455
58,12,212,523,1673,190751.31217956543
58,13,213,523,1695,190814.19312286377
58,14,213,523,1708,191151.1380996704
58,15,213,523,1729,191543.61392211914
58,16,213,523,1729,191429.4201889038
58,17,212,522,1662,181340.36079406738
58,18,212,521,1625,181469.5112838745
58,19,211,520,1535,181008.70587158203
58,20,212,521,1625,181587.30725860596
58,21,213,521,1625,181621.17512512207
58,22,213,521,1625,181625.50635528564
58,23,213,521,1625,181749.82245635986
59,0,215,523,1734,182053.84618377686
59,1,215,523,1734,182144.02799987793
59,2,215,523,1723,182226.70515441895
59,3,215,523,1723,182369.19758605957
59,4,215,523,1710,182519.63078308105
59,5,215,524,1711,182557.26971435547
59,6,216,524,1689,182678.93907928467
59,7,217,524,1613,183746.72772216797
59,8,217,524,1599,181348.63417816162
59,9,217,525,1600,181326.86602783203
59,10,218,526,1610,181497.3949661255
59,11,218,525,1573,181388.93561553955
59,12,218,526,1563,181413.39517211914
59,13,218,525,1571,181762.96425628662
59,14,217,527,1573,182098.24548339844
59,15,218,527,1584,182594.19960021973
59,16,217,528,1586,182915.20959472656
59,17,216,525,1586,183445.85083770752
59,18,219,526,1586,183858.3950805664
59,19,219,526,1589,184064.0402984619
59,20,219,526,1610,184468.2710647583
59,21,220,527,1611,184977.9712600708
59,22,220,527,1611,185591.0516357422
59,23,220,527,1611,185765.7342529297
60,0,222,529,1616,186243.25730133057
60,1,221,529,1618,186454.42868804932
60,2,222,528,1618,186551.28727722168
60,3,222,528,1616,186940.31029510498
60,4,221,528,1618,186803.79989624023
60,5,221,528,1618,186984.4443206787
60,6,221,528,1623,187109.6925048828
60,7,221,528,1623,187515.04139709473
60,8,220,527,1611,187381.60249328613
60,9,221,528,1613,187841.2652053833
60,10,221,528,1610,188201.09746551514
60,11,221,528,1624,188748.40724945068
60,12,221,530,1664,189105.87954711914
60,13,221,530,1655,188797.50959777832
60,14,221,530,1658,187613.30995941162
60,15,221,530,1669,187776.28231811523
60,16,221,531,1683,187842.1976699829
60,17,221,531,1694,187943.6199798584
60,18,220,531,1702,187972.3928375244
60,19,220,533,1760,188338.2802734375
60,20,221,533,1749,188550.70431518555
60,21,221,535,1763,188842.31198120117
60,22,221,534,1771,189118.7901687622
60,23,221,533,1770,189532.96479797363
61,0,223,535,1816,190136.44245147705
61,1,223,534,1825,190425.90715789795
61,2,223,533,1836,190719.4933013916
61,3,223,531,1823,191160.59770202637
61,4,223,531,1823,191516.8229675293
61,5,223,531,1823,191758.31128692627
61,6,223,531,1825,192165.2304534912
61,7,223,531,1823,192637.142036438
61,8,223,531,1823,192920.02633666992
61,9,223,531,1823,193182.8011856079
61,10,223,531,1823,193452.5848083496
61,11,223,531,1823,193690.50868225098
61,12,223,531,1834,193967.30405426025
61,13,223,531,1834,194279.31770324707
61,14,223,532,1835,194519.00798034668
61,15,223,532,1846,194704.81414794922
61,16,223,532,1835,194952.62632751465
61,17,223,532,1824,195217.16242980957
61,18,223,532,1835,195474.10443115234
61,19,223,532,1835,195738.87465667725
61,20,223,532,1824,196106.63646697998
61,21,223,532,1834,196388.56873321533
61,22,223,532,1834,196428.66526031494
61,23,223,532,1823,196539.6692047119
62,0,223,532,1823,197794.0334777832
62,1,223,532,1823,198033.28694152832
62,2,223,532,1823,198079.72483825684
62,3,223,532,1834,198169.61142730713
62,4,223,532,1834,198195.98656463623
62,5,223,532,1823,198212.66786956787
62,6,223,532,1823,198263.31687164307
62,7,223,532,1823,198255.37004852295
62,8,223,532,1823,198301.67218780518
62,9,223,532,1824,198310.8291015625
62,10,223,532,1823,198362.4707183838
62,11,223,532,1823,198383.24802398682
62,12,223,532,1834,198371.0587310791
62,13,223,532,1836,198434.32494354248
