2018,04,04,19,129,368,832,89292.35291290283
2018,04,04,20,105,290,673,55204.30711364746
2018,04,04,21,128,368,839,91157.13077545166
2018,04,04,22,128,368,839,91315.70754241943
2018,04,04,23,120,349,789,90753.9087677002
2018,04,05,0,107,290,676,55930.87303161621
2018,04,05,1,132,370,847,91945.04042053223
2018,04,05,2,107,290,687,56136.32299041748
2018,04,05,3,132,370,857,92502.05749511719
2018,04,05,4,107,291,688,56220.25540924072
2018,04,05,5,132,371,859,92930.96369171143
2018,04,05,6,123,352,804,92342.59228515625
2018,04,05,7,132,372,859,93365.80535888672
2018,04,05,8,132,372,860,93558.23808288574
2018,04,05,9,107,292,689,56406.36998748779
2018,04,05,10,107,292,688,56437.299224853516
2018,04,05,11,132,372,861,93684.22905731201
2018,04,05,12,107,292,690,56512.07167816162
2018,04,05,13,107,292,691,56555.95439910889
2018,04,05,14,107,292,692,56573.828941345215
2018,04,05,15,133,372,864,93645.2587890625
2018,04,05,16,134,374,868,90346.23542022705
2018,04,05,17,135,375,869,90256.97413635254
2018,04,05,18,117,315,743,53852.37284851074
2018,04,05,19,108,295,694,53183.902099609375
2018,04,05,20,107,294,704,53247.82280731201
2018,04,05,21,134,373,806,90435.86610412598
2018,04,05,22,106,291,635,53292.972412109375
2018,04,05,23,106,291,635,54363.97043609619
2018,04,06,0,135,378,843,93046.57637023926
2018,04,06,1,106,295,660,54894.549377441406
2018,04,06,2,134,378,846,93916.29106903076
2018,04,06,3,135,378,845,93949.1650466919
2018,04,06,4,135,377,844,94524.40839385986
2018,04,06,5,107,294,670,55338.928718566895
2018,04,06,6,107,294,669,55419.34959411621
2018,04,06,7,107,294,669,55526.475257873535
2018,04,06,8,135,377,843,96378.46978759766
2018,04,06,9,135,378,846,96781.35502624512
2018,04,06,10,135,378,846,97230.53796386719
2018,04,06,11,107,295,672,55773.58216094971
2018,04,06,12,135,378,846,98099.51344299316
2018,04,06,13,107,295,672,55907.25159454346
2018,04,06,14,135,378,846,99114.40204620361
2018,04,06,15,107,295,673,55969.09329223633
2018,04,06,16,134,379,851,99324.54945373535
2018,04,06,17,107,296,677,54359.1618347168
2018,04,06,18,107,297,680,54636.09088897705
2018,04,06,19,134,381,856,95171.84758758545
2018,04,06,20,134,381,855,91453.4965057373
2018,04,06,21,107,298,684,56165.1584854126
2018,04,06,22,107,295,656,56600.658142089844
2018,04,06,23,134,377,847,87990.49961090088
2018,04,07,0,133,376,835,88508.50638580322
2018,04,07,1,107,295,663,56901.41580200195
2018,04,07,2,106,294,664,56984.6489944458
2018,04,07,3,106,294,662,57013.31546020508
2018,04,07,4,132,374,833,89187.97648620605
2018,04,07,5,106,294,662,57151.52615356445
2018,04,07,6,106,294,663,57195.035415649414
2018,04,07,7,132,374,845,89406.8064956665
2018,04,07,8,132,374,834,89469.1545791626
2018,04,07,9,106,294,663,57383.1861038208
2018,04,07,10,133,375,835,89555.61323547363
2018,04,07,11,106,294,663,57469.86486816406
2018,04,07,12,133,375,835,89652.24018859863
2018,04,07,13,133,375,835,89886.35050964355
2018,04,07,14,132,375,835,90239.25314331055
2018,04,07,15,106,294,662,58439.89629364014
2018,04,07,16,106,294,662,58771.288650512695
2018,04,07,17,133,375,835,91292.08097839355
2018,04,07,18,132,374,834,91487.97053527832
2018,04,07,19,106,294,661,59204.72856140137
2018,04,07,20,133,376,841,91613.76615142822
2018,04,07,21,106,296,663,59357.073959350586
2018,04,07,22,133,377,839,91729.89171600342
2018,04,07,23,106,296,663,59432.139503479004
2018,04,08,0,133,377,840,91782.75907897949
2018,04,08,1,106,296,664,59486.608879089355
2018,04,08,2,106,296,664,59515.31120300293
2018,04,08,3,133,377,838,91895.59390258789
2018,04,08,4,133,377,839,91978.1121673584
2018,04,08,5,106,296,663,59640.384353637695
2018,04,08,6,106,296,664,59802.21395111084
2018,04,08,7,133,377,841,92197.50638580322
2018,04,08,8,106,296,664,59840.990394592285
2018,04,08,9,133,377,840,92261.6862411499
2018,04,08,10,133,377,841,92277.98487091064
2018,04,08,11,133,377,841,92263.72846221924
2018,04,08,12,106,296,664,59955.34647369385
2018,04,08,13,133,377,841,92288.90124511719
2018,04,08,14,106,296,663,59965.321128845215
2018,04,08,15,106,296,662,60020.02625274658
2018,04,08,16,106,296,664,60096.01735687256
2018,04,08,17,133,377,840,92463.78691864014
2018,04,08,18,106,296,664,60140.966873168945
2018,04,08,19,133,377,841,92504.42114257812
2018,04,08,20,106,296,663,60184.1713180542
2018,04,08,21,133,377,841,92543.51137542725
2018,04,08,22,106,296,664,60234.37822723389
2018,04,08,23,133,377,841,92560.58893585205
2018,04,09,0,133,377,842,92590.30289459229
2018,04,09,1,133,377,841,92639.42929077148
2018,04,09,2,106,296,664,60326.12693786621
2018,04,09,3,133,377,842,92711.81385803223
2018,04,09,4,106,296,664,60417.997901916504
2018,04,09,5,133,377,842,92769.32725524902
2018,04,09,6,106,296,664,60461.987075805664
2018,04,09,7,133,377,841,92827.79183959961
2018,04,09,8,106,296,663,60524.61577606201
2018,04,09,9,133,377,842,92889.55758666992
2018,04,09,10,122,356,781,92293.11448669434
2018,04,09,11,133,377,844,92963.00452423096
2018,04,09,12,106,296,665,60624.56175994873
2018,04,09,13,133,379,846,93088.92669677734
2018,04,09,14,106,296,664,60857.283142089844
2018,04,09,15,133,380,847,91582.61443328857
2018,04,09,16,106,296,665,62232.04496002197
2018,04,09,17,133,380,848,93441.80173492432
2018,04,09,18,106,295,663,62789.686698913574
2018,04,09,19,135,380,843,94008.09303283691
2018,04,09,20,134,379,842,94279.4679031372
2018,04,09,21,106,295,661,63016.41694641113
2018,04,09,22,106,295,660,63004.565826416016
2018,04,09,23,134,379,841,95306.3676071167
2018,04,10,0,134,384,878,95437.30224609375
2018,04,10,1,134,384,878,95510.99445343018
2018,04,10,2,134,384,877,95550.26915740967
2018,04,10,3,117,323,753,63848.16667175293
2018,04,10,4,106,298,692,63438.48043823242
2018,04,10,5,134,385,878,95941.66680908203
2018,04,10,6,135,385,878,96013.7658996582
2018,04,10,7,107,298,695,63642.12225341797
2018,04,10,8,135,385,880,96282.38907623291
2018,04,10,9,106,299,696,63760.04383087158
2018,04,10,10,106,298,697,63798.3782043457
2018,04,10,11,106,298,697,63853.781593322754
2018,04,10,12,134,386,880,100544.09390258789
2018,04,10,13,106,299,697,62484.37515258789
2018,04,10,14,106,300,698,61144.80757904053
2018,04,10,15,134,387,883,98127.73919677734
2018,04,10,16,134,387,886,98229.1798324585
2018,04,10,17,107,301,714,59527.75721740723
2018,04,10,18,135,387,899,98439.33235168457
2018,04,10,19,108,298,711,59576.32299041748
2018,04,10,20,136,384,896,98519.2709274292
2018,04,10,21,108,298,711,59699.19750213623
2018,04,10,22,136,384,896,98658.69998931885
2018,04,10,23,108,298,711,59783.339096069336
2018,04,11,0,108,304,724,59822.63042449951
2018,04,11,1,108,304,724,59853.6764755249
2018,04,11,2,137,390,910,98864.32794952393
2018,04,11,3,109,302,722,59983.496154785156
2018,04,11,4,138,390,910,99090.413230896
2018,04,11,5,138,390,912,99138.83227539062
2018,04,11,6,138,390,912,99174.05834960938
2018,04,11,7,109,303,723,60289.32809448242
2018,04,11,8,139,393,914,99281.88018798828
2018,04,11,9,110,305,724,60366.16767883301
2018,04,11,10,140,394,913,99351.53017425537
2018,04,11,11,140,393,910,99240.63107299805
2018,04,11,12,140,394,915,99392.3655166626
2018,04,11,13,111,304,722,60496.08787536621
2018,04,11,14,141,395,914,99485.7354812622
2018,04,11,15,111,305,723,60558.182220458984
2018,04,11,16,141,395,915,99569.9002532959
2018,04,11,17,111,306,728,60722.41951751709
2018,04,11,18,131,355,824,88066.39406585693
2018,04,11,19,141,396,913,99722.36251068115
2018,04,11,20,141,396,913,99980.29204559326
2018,04,11,21,141,396,913,100317.18235015869
2018,04,11,22,141,395,911,100534.22943878174
2018,04,11,23,141,395,911,100591.6774597168
2018,04,12,0,142,400,973,100615.27558898926
2018,04,12,1,142,400,973,100690.86808776855
2018,04,12,2,142,401,978,100738.40843963623
2018,04,12,3,143,401,976,100740.40837097168
2018,04,12,4,143,401,978,100796.64012145996
2018,04,12,5,143,401,948,100813.08197021484
2018,04,12,6,143,401,948,100849.37297821045
2018,04,12,7,143,401,949,100830.60067749023
2018,04,12,8,144,401,950,100896.48210906982
2018,04,12,9,144,401,959,100927.33015441895
2018,04,12,10,144,401,957,100986.6118927002
2018,04,12,11,145,401,958,101049.48664093018
2018,04,12,12,145,401,958,100794.12678527832
2018,04,12,13,145,401,959,100134.05339813232
2018,04,12,14,145,401,958,101243.1247177124
2018,04,12,15,143,400,958,102805.41999053955
2018,04,12,16,145,395,954,103690.11894989014
2018,04,12,17,145,396,956,104243.27665710449
2018,04,12,18,146,396,955,104344.1847000122
2018,04,12,19,146,395,952,104446.03193664551
2018,04,12,20,146,395,952,104524.99950408936
2018,04,12,21,146,395,952,104656.68095397949
2018,04,12,22,145,394,951,104964.28351593018
2018,04,12,23,145,394,951,105093.20709228516
2018,04,13,0,146,397,962,105420.8171005249
2018,04,13,1,146,397,962,105289.80904388428
2018,04,13,2,146,397,962,106264.40393066406
2018,04,13,3,146,397,962,106356.31747436523
2018,04,13,4,146,397,961,106385.38874053955
2018,04,13,5,146,398,963,106494.85585784912
2018,04,13,6,146,398,964,106884.8794631958
2018,04,13,7,146,398,964,107479.3929977417
2018,04,13,8,146,398,965,107897.89836120605
2018,04,13,9,146,398,965,108251.11473846436
2018,04,13,10,146,398,966,108611.5738067627
2018,04,13,11,146,399,969,108777.94491577148
2018,04,13,12,146,400,970,108832.63105010986
2018,04,13,13,146,400,970,108905.81755065918
2018,04,13,14,146,400,967,108960.38873291016
2018,04,13,15,146,400,967,109005.83967590332
2018,04,13,16,145,400,966,108980.99488830566
2018,04,13,17,145,399,963,109006.65076446533
2018,04,13,18,145,399,963,109071.21212005615
2018,04,13,19,145,397,961,109082.21714019775
2018,04,13,20,145,397,961,106148.30685424805
2018,04,13,21,145,397,961,105212.64799499512
2018,04,13,22,145,397,961,105174.4045791626
2018,04,13,23,145,397,961,105141.87586212158
2018,04,14,0,145,401,973,105167.89772033691
2018,04,14,1,145,401,973,105233.88802337646
2018,04,14,2,145,400,972,105209.45259094238
2018,04,14,3,145,400,971,105264.17057800293
2018,04,14,4,145,401,973,105229.46697235107
2018,04,14,5,145,401,973,102872.25651550293
2018,04,14,6,145,401,973,99767.46885681152
2018,04,14,7,145,401,973,99078.28771209717
2018,04,14,8,145,402,974,99104.78918457031
2018,04,14,9,145,402,974,99112.76475524902
2018,04,14,10,145,402,974,99130.64266204834
2018,04,14,11,145,402,974,99181.567527771
2018,04,14,12,145,402,975,99199.76815032959
2018,04,14,13,145,401,974,99201.33061218262
2018,04,14,14,145,401,973,99248.04581451416
2018,04,14,15,145,401,973,99234.81652832031
2018,04,14,16,145,401,973,99280.39529418945
2018,04,14,17,145,401,974,99336.90128326416
2018,04,14,18,145,401,973,99354.02012634277
2018,04,14,19,145,401,973,99387.20021057129
2018,04,14,20,145,401,973,99437.81496429443
2018,04,14,21,145,402,974,99496.89498138428
2018,04,14,22,145,402,974,99482.71885681152
2018,04,14,23,145,402,974,99507.3116531372
2018,04,15,0,145,402,974,99564.66703033447
2018,04,15,1,145,402,974,99613.70792388916
2018,04,15,2,145,402,974,99675.35237121582
2018,04,15,3,145,402,974,99715.38146972656
2018,04,15,4,145,401,973,99722.63255310059
2018,04,15,5,145,401,973,98853.06568908691
2018,04,15,6,145,401,972,99700.29577636719
2018,04,15,7,145,401,973,99841.77031707764
2018,04,15,8,145,401,973,99876.70850372314
2018,04,15,9,145,401,973,99924.44101715088
2018,04,15,10,145,401,975,99942.20990753174
2018,04,15,11,145,401,975,99981.63636779785
2018,04,15,12,145,401,974,100002.46899414062
2018,04,15,13,145,401,974,100032.85780334473
2018,04,15,14,145,401,974,100058.43547058105
2018,04,15,15,145,401,974,100069.34796905518
2018,04,15,16,145,401,975,100081.83755493164
2018,04,15,17,145,400,972,100107.66730499268
2018,04,15,18,145,401,973,100177.93544006348
2018,04,15,19,145,401,972,100200.24711608887
2018,04,15,20,145,401,972,100228.84104156494
2018,04,15,21,145,402,973,100292.57549285889
2018,04,15,22,145,402,977,100301.73139190674
2018,04,15,23,145,402,977,100328.43854522705
2018,04,16,0,145,402,977,100352.08100891113
2018,04,16,1,145,402,977,100400.33184051514
2018,04,16,2,145,402,979,100437.60488128662
2018,04,16,3,145,402,979,100500.68299102783
2018,04,16,4,145,402,979,100541.40675354004
2018,04,16,5,145,402,978,99658.30922698975
2018,04,16,6,145,403,979,100497.66526031494
2018,04,16,7,145,401,977,100678.71678161621
2018,04,16,8,145,402,977,100669.09191131592
2018,04,16,9,145,401,977,100737.90483093262
2018,04,16,10,145,401,977,100740.90297698975
2018,04,16,11,145,401,977,100824.25972747803
2018,04,16,12,145,401,977,100841.55332183838
2018,04,16,13,145,401,982,100892.60073852539
2018,04,16,14,146,401,982,100914.63494873047
2018,04,16,15,145,401,981,100945.04071807861
2018,04,16,16,146,401,980,101152.49351501465
2018,04,16,17,146,401,980,101366.2657546997
2018,04,16,18,146,400,975,101649.07025909424
2018,04,16,19,146,400,975,101895.31806945801
2018,04,16,20,146,400,975,102181.74430084229
2018,04,16,21,146,400,975,102394.95979309082
2018,04,16,22,146,400,975,102600.04355621338
2018,04,16,23,146,400,975,102773.71282196045
2018,04,17,0,147,405,989,103049.50603485107
2018,04,17,1,147,405,989,103218.92617034912
2018,04,17,2,147,405,988,103505.28462982178
2018,04,17,3,147,405,989,103698.85512542725
2018,04,17,4,147,405,990,103949.08525085449
2018,04,17,5,147,405,990,104195.42456817627
2018,04,17,6,147,407,991,104397.76454925537
2018,04,17,7,148,408,994,104660.59972381592
2018,04,17,8,148,409,995,104866.81694030762
2018,04,17,9,148,410,996,105132.08420562744
2018,04,17,10,148,411,997,105297.036277771
2018,04,17,11,148,412,998,105749.99920654297
2018,04,17,12,148,412,998,105936.02889251709
2018,04,17,13,148,412,999,106141.38916015625
2018,04,17,14,148,413,1000,107638.84916687012
2018,04,17,15,148,412,999,107599.107421875
2018,04,17,16,148,412,999,107798.00001525879
2018,04,17,17,148,413,1005,107617.56409454346
2018,04,17,18,148,414,1010,107947.56394958496
2018,04,17,19,149,414,1009,108768.854637146
2018,04,17,20,150,414,1009,109725.38764190674
2018,04,17,21,150,413,1009,110643.69219207764
2018,04,17,22,150,413,1007,111436.44011688232
2018,04,17,23,150,413,1005,112330.00230407715
2018,04,18,0,150,414,1009,113160.66082763672
2018,04,18,1,150,414,1007,113983.11952209473
2018,04,18,2,150,414,1006,114705.96626281738
2018,04,18,3,150,415,1011,114888.1379776001
2018,04,18,4,150,415,1011,115123.20417785645
2018,04,18,5,151,415,1010,115039.51931762695
2018,04,18,6,151,416,1012,115595.4277420044
2018,04,18,7,151,416,1012,115789.86633300781
2018,04,18,8,151,417,1009,115974.14276885986
2018,04,18,9,152,419,1010,116218.61248016357
2018,04,18,10,152,420,1011,116418.05049133301
2018,04,18,11,152,420,1011,116617.72162628174
2018,04,18,12,152,420,1011,116824.40432739258
2018,04,18,13,152,421,1015,115393.29209899902
2018,04,18,14,152,423,1019,111840.03687286377
2018,04,18,15,152,422,1018,112656.86833190918
2018,04,18,16,152,422,1020,113657.93229675293
2018,04,18,17,152,423,1021,114800.97122192383
2018,04,18,18,153,423,1018,115680.1799697876
2018,04,18,19,153,423,1016,116201.61882781982
2018,04,18,20,153,422,1014,116770.95821380615
2018,04,18,21,153,422,1014,117431.15558624268
2018,04,18,22,153,422,1013,118185.4953918457
2018,04,18,23,154,421,1011,118768.92334747314
2018,04,19,0,155,427,1047,119944.44132995605
2018,04,19,1,155,427,1047,120701.02705383301
2018,04,19,2,155,427,1058,121232.8185043335
2018,04,19,3,155,427,1058,121756.75595092773
2018,04,19,4,155,426,1057,122301.10527801514
2018,04,19,5,155,426,1057,122473.58881378174
2018,04,19,6,156,427,1070,123359.13730621338
2018,04,19,7,155,427,1069,123864.02825164795
2018,04,19,8,156,427,1070,124437.37296295166
2018,04,19,9,155,427,1069,124942.19071960449
2018,04,19,10,156,427,1069,125498.4169845581
2018,04,19,11,156,427,1070,126104.58181762695
2018,04,19,12,156,427,1070,126680.63528442383
2018,04,19,13,156,428,1070,127242.96327972412
2018,04,19,14,156,428,1070,127797.34613800049
2018,04,19,15,156,428,1072,128005.61103820801
2018,04,19,16,155,428,1068,128186.9345779419
2018,04,19,17,155,428,1059,128462.48708343506
2018,04,19,18,155,427,1058,128810.68041992188
2018,04,19,19,155,427,1056,129228.06539154053
2018,04,19,20,155,427,1056,129854.39091491699
2018,04,19,21,156,427,1056,130498.16156768799
2018,04,19,22,156,427,1056,130874.27722930908
2018,04,19,23,156,427,1056,131271.34824371338
2018,04,20,0,156,432,1077,131796.2866897583
2018,04,20,1,157,432,1075,132146.99894714355
2018,04,20,2,157,432,1097,132240.27281188965
2018,04,20,3,157,432,1099,132304.44291687012
2018,04,20,4,157,432,1100,132374.1354598999
2018,04,20,5,157,432,1099,132173.74182128906
