year,month,day,time,region,ad,Total_Bytes
2018,6,13,7,phx,1,47400477753856
2018,6,13,8,phx,1,48587520229888
2018,6,13,9,phx,1,47415335192064
2018,6,13,10,phx,1,47513481760256
2018,6,13,11,phx,1,47452179308544
2018,6,13,12,phx,1,47393394138624
2018,6,13,13,phx,1,47478083574784
2018,6,13,14,phx,1,47497665827328
2018,6,13,15,phx,1,47612272275456
2018,6,13,16,phx,1,48100508150784
2018,6,13,17,phx,1,46733651726336
2018,6,13,18,phx,1,48002614034432
2018,6,13,19,phx,1,56994763201536
2018,6,13,20,phx,1,48061859668480
2018,6,13,21,phx,1,48099457259008
2018,6,13,22,phx,1,56395481769472
2018,6,13,23,phx,1,48400781216256
2018,6,14,0,phx,1,48597095672320
2018,6,14,1,phx,1,48595664208384
2018,6,14,2,phx,1,48716290398720
2018,6,14,3,phx,1,48545347735040
2018,6,14,4,phx,1,48604159284736
2018,6,14,5,phx,1,46571466494464
2018,6,14,6,phx,1,46820753047040
2018,6,14,7,phx,1,47482868913152
2018,6,14,8,phx,1,47775700254208
2018,6,14,9,phx,1,46895383439872
2018,6,14,10,phx,1,47439985503744
2018,6,14,11,phx,1,47488087485952
2018,6,14,12,phx,1,47561488561664
2018,6,14,13,phx,1,47842111863296
2018,6,14,15,phx,1,48181032007168
2018,6,14,16,phx,1,47166389161984
2018,6,14,17,phx,1,47256800255488
2018,6,14,18,phx,1,47700596799488
2018,6,14,19,phx,1,47464120496640
2018,6,14,20,phx,1,46869502133248
2018,6,14,21,phx,1,46817005797376
2018,6,14,22,phx,1,46514569925120
2018,6,14,23,phx,1,46668714019840
2018,6,15,0,phx,1,47428095866368
2018,6,15,1,phx,1,46946260826112
2018,6,15,2,phx,1,47026364430848
2018,6,15,3,phx,1,47476573570560
2018,6,15,4,phx,1,47022711502848
2018,6,15,5,phx,1,47203927888896
2018,6,15,6,phx,1,47256105494528
2018,6,15,7,phx,1,47318610478592
2018,6,15,8,phx,1,47606153650688
2018,6,15,9,phx,1,47560133858816
2018,6,15,10,phx,1,47713608199168
2018,6,15,11,phx,1,47737013637632
2018,6,15,12,phx,1,47988696250368
2018,6,15,14,phx,1,47949211768320
2018,6,15,15,phx,1,48021516203520
2018,6,15,18,phx,1,48326802493952
2018,6,15,20,phx,1,48430026246144
2018,6,15,21,phx,1,48492980993536
2018,6,15,22,phx,1,48749301372416
2018,6,15,23,phx,1,48660149777408
2018,6,16,0,phx,1,48692041441280
2018,6,16,1,phx,1,48764444964352
2018,6,16,2,phx,1,48806370591744
2018,6,16,3,phx,1,48847555319808
2018,6,16,4,phx,1,48903884207104
2018,6,16,5,phx,1,49011336478720
2018,6,16,6,phx,1,49045522316800
2018,6,16,7,phx,1,49073998595072
2018,6,16,8,phx,1,49099041929728
2018,6,16,9,phx,1,49130587730944
2018,6,16,10,phx,1,49394967034368
2018,6,16,11,phx,1,49339163337216
2018,6,16,12,phx,1,49341469026816
2018,6,16,13,phx,1,49369961946624
2018,6,16,14,phx,1,49447206604800
2018,6,16,15,phx,1,49465397883904
2018,6,16,16,phx,1,49488188317696
2018,6,16,17,phx,1,49529074964992
2018,6,16,18,phx,1,49582066231808
2018,6,16,19,phx,1,49659733841920
2018,6,16,20,phx,1,50367895183872
2018,6,16,21,phx,1,50957804292608
2018,6,16,22,phx,1,51303951459840
2018,6,16,23,phx,1,51662759827968
2018,6,17,0,phx,1,51956115304448
2018,6,17,1,phx,1,52314180298240
2018,6,17,2,phx,1,52489632868352
2018,6,17,3,phx,1,52528897595904
2018,6,17,4,phx,1,52558409254912
2018,6,17,5,phx,1,52579260829184
2018,6,17,6,phx,1,52604495470592
2018,6,17,7,phx,1,52628116259840
2018,6,17,8,phx,1,52645383839744
2018,6,17,9,phx,1,52675438768640
2018,6,17,10,phx,1,52693352150016
2018,6,17,11,phx,1,52720932239872
2018,6,17,12,phx,1,52742179030016
2018,6,17,13,phx,1,52928385862144
2018,6,17,14,phx,1,52879178189824
2018,6,17,15,phx,1,52900265786880
2018,6,17,16,phx,1,52952036197888
2018,6,17,17,phx,1,53065123494400
2018,6,17,18,phx,1,53052477312512
2018,6,17,19,phx,1,57534465233408
2018,6,17,20,phx,1,53163361961472
2018,6,17,21,phx,1,53175265081856
2018,6,17,22,phx,1,53213011089408
2018,6,17,23,phx,1,53234942489088
2018,6,18,0,phx,1,53247953242112
2018,6,18,1,phx,1,53302612711936
2018,6,18,2,phx,1,53330427318784
2018,6,18,3,phx,1,53360852300288
2018,6,18,4,phx,1,53406126178816
2018,6,18,5,phx,1,53525503658496
2018,6,18,6,phx,1,53566440434176
2018,6,18,7,phx,1,53584807667200
2018,6,18,8,phx,1,53610162834944
2018,6,18,9,phx,1,53639360620544
2018,6,18,10,phx,1,53661792992768
2018,6,18,11,phx,1,53685936774656
2018,6,18,12,phx,1,53707627850752
2018,6,18,13,phx,1,53769016648192
2018,6,18,14,phx,1,53793075972096
2018,6,18,16,phx,1,54027579462656
2018,6,18,17,phx,1,53965809181184
2018,6,18,18,phx,1,53830219809792
2018,6,18,19,phx,1,53201923430400
2018,6,18,20,phx,1,53275092080128
2018,6,18,21,phx,1,52128745838592
2018,6,18,22,phx,1,51732818309120
2018,6,18,23,phx,1,51805197229568
2018,6,19,0,phx,1,51907709220864
2018,6,19,1,phx,1,54234031261184
2018,6,19,2,phx,1,52070444386304
2018,6,19,3,phx,1,52112458047488
2018,6,19,4,phx,1,52160709839872
2018,6,19,5,phx,1,52601921120768
2018,6,19,6,phx,1,52306592225792
2018,6,19,7,phx,1,52333452605952
2018,6,19,8,phx,1,52355799181824
2018,6,19,9,phx,1,52386274019840
2018,6,19,10,phx,1,52412674250752
2018,6,19,11,phx,1,52437078689280
2018,6,19,12,phx,1,52457622994432
2018,6,19,13,phx,1,52507279051264
2018,6,19,14,phx,1,52594546389504
2018,6,19,15,phx,1,52611493328384
2018,6,19,16,phx,1,52666663791616
2018,6,19,17,phx,1,52764643759616
2018,6,19,18,phx,1,52795638365184
2018,6,19,19,phx,1,52866828832768
2018,6,19,20,phx,1,52480521891840
2018,6,19,21,phx,1,52307157385216
2018,6,19,22,phx,1,52416643621888
2018,6,19,23,phx,1,52586993211904
2018,6,20,0,phx,1,52519695454720
2018,6,20,1,phx,1,52680950703616
2018,6,20,2,phx,1,52601865797632
2018,6,20,3,phx,1,52675182621184
2018,6,20,4,phx,1,52721867779072
2018,6,20,5,phx,1,52891600489472
2018,6,20,6,phx,1,52932522123776
2018,6,20,7,phx,1,52980898632704
2018,6,20,8,phx,1,52839802553856
2018,6,20,9,phx,1,52609655816704
2018,6,20,10,phx,1,52645350035456
2018,6,20,11,phx,1,52681163077632
2018,6,20,12,phx,1,52709440958976
2018,6,20,13,phx,1,52780742001664
2018,6,20,14,phx,1,52828256684544
2018,6,20,15,phx,1,52873686169600
2018,6,20,16,phx,1,52987165817856
2018,6,20,17,phx,1,53127472469504
2018,6,20,18,phx,1,53133638232064
2018,6,20,19,phx,1,53268460706816
2018,6,20,20,phx,1,53395488515584
2018,6,20,21,phx,1,53400512119808
2018,6,20,22,phx,1,51522375057408
2018,6,20,23,phx,1,50276703659008
2018,6,21,0,phx,1,50315163131904
2018,6,21,1,phx,1,50384464012288
2018,6,21,2,phx,1,50435832486400
2018,6,21,3,phx,1,50472197921792
2018,6,21,4,phx,1,50536913594880
2018,6,21,5,phx,1,50745036138496
2018,6,21,6,phx,1,50853593697280
2018,6,21,7,phx,1,50881392159744
2018,6,21,8,phx,1,50937231008256
2018,6,21,9,phx,1,50967547232256
2018,6,21,10,phx,1,51094069977088
2018,6,21,11,phx,1,51232766025728
2018,6,21,12,phx,1,51258652404736
2018,6,21,13,phx,1,51383390456832
2018,6,21,14,phx,1,51429852544000
2018,6,21,15,phx,1,51465416875520
2018,6,21,16,phx,1,51383285831680
2018,6,21,17,phx,1,51279777734144
2018,6,21,18,phx,1,51006636924928
2018,6,21,19,phx,1,51087874384384
2018,6,21,20,phx,1,50998805138944
2018,6,21,21,phx,1,51024091033600
2018,6,21,22,phx,1,51069592233472
2018,6,21,23,phx,1,51097822443520
2018,6,22,0,phx,1,51117088996864
2018,6,22,1,phx,1,51263987041792
2018,6,22,2,phx,1,51252984716288
2018,6,22,3,phx,1,51008730522112
2018,6,22,4,phx,1,50926020046848
2018,6,22,5,phx,1,51528279315456
2018,6,22,6,phx,1,51102428246528
2018,6,22,7,phx,1,51123193437184
2018,6,22,8,phx,1,51159174033920
2018,6,22,9,phx,1,51201230980608
2018,6,22,10,phx,1,51297682438656
2018,6,22,11,phx,1,51435387512320
2018,6,22,12,phx,1,51432217959424
2018,6,22,13,phx,1,51526686554624
2018,6,22,14,phx,1,51577628821504
2018,6,22,15,phx,1,51621567773184
2018,6,22,16,phx,1,51685896793600
2018,6,22,17,phx,1,51796915913728
2018,6,22,18,phx,1,51808367711232
2018,6,22,19,phx,1,51890476678656
2018,6,22,20,phx,1,51951814296576
2018,6,22,21,phx,1,51984019734016
2018,6,22,22,phx,1,51825391562240
2018,6,22,23,phx,1,50282860021248
2018,6,23,0,phx,1,48761536823296
2018,6,23,1,phx,1,48670705975296
2018,6,23,2,phx,1,48728708881920
2018,6,23,3,phx,1,48768623728128
2018,6,23,4,phx,1,49091613946368
2018,6,23,5,phx,1,48935842470400
2018,6,23,6,phx,1,48969150760960
2018,6,23,7,phx,1,49007141178880
2018,6,23,8,phx,1,49041510673408
2018,6,23,9,phx,1,49081940446720
2018,6,23,10,phx,1,49111875649024
2018,6,23,11,phx,1,49144772673536
2018,6,23,12,phx,1,49191255185920
2018,6,23,13,phx,1,49232656993280
2018,6,23,14,phx,1,49290644679680
2018,6,23,15,phx,1,49182085315072
2018,6,23,16,phx,1,49210153219584
2018,6,23,17,phx,1,49501308976128
2018,6,23,18,phx,1,49513697771520
2018,6,23,19,phx,1,49503159070720
2018,6,23,20,phx,1,49999586810368
2018,6,23,21,phx,1,50548846948864
2018,6,23,22,phx,1,51068215214080
2018,6,23,23,phx,1,51459070783488
2018,6,24,0,phx,1,51910677062144
2018,6,24,1,phx,1,52191959119872
2018,6,24,2,phx,1,52583374075904
2018,6,24,3,phx,1,52597046985216
2018,6,24,4,phx,1,52783323464704
2018,6,24,5,phx,1,52827508243456
2018,6,24,6,phx,1,52870993385472
2018,6,24,7,phx,1,52910583482880
2018,6,24,8,phx,1,52918524557312
2018,6,24,9,phx,1,52948093883904
2018,6,24,10,phx,1,52987378490368
2018,6,24,11,phx,1,53013085777408
2018,6,24,12,phx,1,53052789966848
2018,6,24,13,phx,1,53137614849024
2018,6,24,14,phx,1,53188849239040
2018,6,24,15,phx,1,53217676642304
2018,6,24,16,phx,1,53280152626176
2018,6,24,17,phx,1,53380641642496
2018,6,24,18,phx,1,53401812192256
2018,6,24,19,phx,1,53468687005184
2018,6,24,20,phx,1,53523303894016
2018,6,24,21,phx,1,53545599556096
2018,6,24,22,phx,1,53566358423040
2018,6,24,23,phx,1,53600139848192
2018,6,25,0,phx,1,53753037941248
2018,6,25,1,phx,1,53812781768704
2018,6,25,2,phx,1,53835421822464
2018,6,25,3,phx,1,53880399040000
2018,6,25,4,phx,1,54681830376960
2018,6,25,5,phx,1,54082585574912
2018,6,25,6,phx,1,53683429552128
2018,6,25,7,phx,1,53707872520192
2018,6,25,8,phx,1,53730816797696
2018,6,25,9,phx,1,53760738961920
2018,6,25,10,phx,1,53794438797824
2018,6,25,11,phx,1,53814183642112
2018,6,25,12,phx,1,53857979425280
2018,6,25,13,phx,1,53939430536192
2018,6,25,14,phx,1,53844495487488
2018,6,25,15,phx,1,53866643656192
2018,6,25,16,phx,1,53932472472576
2018,6,25,17,phx,1,54031328323584
2018,6,25,18,phx,1,54044551984128
2018,6,25,19,phx,1,54128090007552
2018,6,25,20,phx,1,54084924327936
2018,6,25,21,phx,1,52119763413504
2018,6,25,22,phx,1,51715174921728
2018,6,25,23,phx,1,51502402241024
2018,6,26,0,phx,1,51543517480960
2018,6,26,1,phx,1,51405448480768
2018,6,26,2,phx,1,51461900977152
2018,6,26,3,phx,1,51492308571136
2018,6,26,4,phx,1,51560826297344
2018,6,26,5,phx,1,51767127194624
2018,6,26,6,phx,1,51837298335232
2018,6,26,7,phx,1,51749963147264
2018,6,26,8,phx,1,51798432089600
2018,6,26,9,phx,1,51884182044672
2018,6,26,10,phx,1,51921679566848
2018,6,26,11,phx,1,51955735911424
2018,6,26,12,phx,1,52020608693760
2018,6,26,13,phx,1,52093648125440
2018,6,26,14,phx,1,52161834123264
2018,6,26,15,phx,1,52338733262848
2018,6,26,16,phx,1,52477303008256
2018,6,26,17,phx,1,52697859822592
2018,6,26,18,phx,1,52802999178240
2018,6,26,19,phx,1,59021464033792
2018,6,26,20,phx,1,52982807557632
2018,6,26,21,phx,1,53273081343488
2018,6,26,22,phx,1,52530803268608
2018,6,26,23,phx,1,52558239378432
2018,6,27,0,phx,1,52590853718016
2018,6,27,1,phx,1,52658940316160
2018,6,27,2,phx,1,52706483979264
2018,6,27,3,phx,1,52740404587520
2018,6,27,4,phx,1,52814872212480
2018,6,27,5,phx,1,52972590244864
2018,6,27,6,phx,1,53016198491136
2018,6,27,7,phx,1,53021587479552
2018,6,27,8,phx,1,53045183422464
2018,6,27,9,phx,1,52956890289664
2018,6,27,10,phx,1,53143366371328
2018,6,27,11,phx,1,53230326129664
2018,6,27,12,phx,1,53379520580096
2018,6,27,13,phx,1,53379017423872
2018,6,28,0,phx,1,54083037603840
2018,6,28,1,phx,1,54129403980288
2018,6,28,2,phx,1,54200176071168
2018,6,28,3,phx,1,54344275190272
2018,6,28,4,phx,1,54400114439680
2018,6,28,5,phx,1,54540477679616
2018,6,28,6,phx,1,54606762036224
2018,6,28,7,phx,1,54516681291264
2018,6,28,8,phx,1,54548216974848
2018,6,28,9,phx,1,54640103105024
2018,6,28,10,phx,1,54763732297728
2018,6,28,11,phx,1,54897364521472
2018,6,28,12,phx,1,55192145412096
2018,6,28,13,phx,1,55331682233344
2018,6,28,14,phx,1,55580263915008
2018,6,28,15,phx,1,55841149500416
2018,6,28,16,phx,1,56073724060160
2018,6,28,17,phx,1,56271852551168
2018,6,28,18,phx,1,56110296866816
2018,6,28,19,phx,1,56310752894464
2018,6,28,20,phx,1,56339441083392
2018,6,28,21,phx,1,56392351395840
2018,6,28,22,phx,1,56462152437760
2018,6,28,23,phx,1,56506036107776
2018,6,29,0,phx,1,56475506602496
2018,6,29,1,phx,1,56375941398016
2018,6,29,2,phx,1,56173152036352
2018,6,29,3,phx,1,56157291920384
2018,6,29,4,phx,1,56107897390080
2018,6,29,5,phx,1,56231818810368
2018,6,29,6,phx,1,56343631448064
2018,6,29,7,phx,1,56393311987200
2018,6,29,8,phx,1,56436682190848
2018,6,29,9,phx,1,56480095035392
2018,6,29,10,phx,1,56507836603904
2018,6,29,11,phx,1,56568819492864
2018,6,29,12,phx,1,56595990813184
2018,6,29,13,phx,1,56652141663744
2018,6,29,14,phx,1,56727070039040
2018,6,29,15,phx,1,56842001637376
2018,6,29,16,phx,1,56923544048640
2018,6,29,17,phx,1,57029547609600
2018,6,29,18,phx,1,57176885565952
2018,6,29,19,phx,1,57117012190720
2018,6,29,20,phx,1,55086328143360
2018,6,29,21,phx,1,55109319788544
2018,6,29,22,phx,1,55007534643712
2018,6,29,23,phx,1,54919297868800
2018,6,30,0,phx,1,55118211358720
2018,6,30,1,phx,1,55219853652992
2018,6,30,2,phx,1,55317920369152
2018,6,30,3,phx,1,55358762929664
2018,6,30,4,phx,1,55402130809344
2018,6,30,5,phx,1,55517137834496
2018,6,30,6,phx,1,55435244582400
2018,6,30,7,phx,1,54563111438336
2018,6,30,8,phx,1,54593996550656
2018,6,30,9,phx,1,54614858061824
2018,6,30,10,phx,1,54644045103616
2018,6,30,11,phx,1,54681543470592
2018,6,30,12,phx,1,54702650722304
2018,6,30,13,phx,1,54727596268544
2018,6,30,14,phx,1,54799594793984
2018,6,30,15,phx,1,54844880025088
2018,6,30,16,phx,1,54867355163648
2018,6,30,17,phx,1,54894840325632
2018,6,30,18,phx,1,53200561347584
2018,6,30,19,phx,1,53241181256192
2018,6,30,20,phx,1,53518603464704
2018,6,30,21,phx,1,53841809395712
2018,6,30,22,phx,1,54132247673344
2018,6,30,23,phx,1,54194525467136
2018,7,1,0,phx,1,54214828282880
2018,7,1,1,phx,1,54237633652224
2018,7,1,2,phx,1,54287245491200
2018,7,1,3,phx,1,54322689059840
2018,7,1,4,phx,1,54353801328128
2018,7,1,5,phx,1,54388885337600
2018,7,1,6,phx,1,54430066214912
2018,7,1,7,phx,1,54464116402176
2018,7,1,8,phx,1,54487307522560
2018,7,1,9,phx,1,54510402888704
2018,7,1,10,phx,1,54536046344192
2018,7,1,11,phx,1,54573731048960
2018,7,1,12,phx,1,54593197299200
2018,7,1,13,phx,1,54717431542784
2018,7,1,14,phx,1,54805224728064
2018,7,1,15,phx,1,54834759332864
2018,7,1,16,phx,1,54877723322880
2018,7,1,17,phx,1,54905859211264
2018,7,1,18,phx,1,54872086404096
2018,7,1,19,phx,1,54670574458880
2018,7,1,20,phx,1,54944102037504
2018,7,1,21,phx,1,55216638601728
2018,7,1,22,phx,1,55499223388160
2018,7,1,23,phx,1,55748890778112
2018,7,2,0,phx,1,56068854976000
2018,7,2,1,phx,1,56252124364800
2018,7,2,2,phx,1,56314125067776
2018,7,2,3,phx,1,55935153684992
2018,7,2,4,phx,1,55984089402368
2018,7,2,5,phx,1,56043319648256
2018,7,2,6,phx,1,55952157840896
2018,7,2,7,phx,1,55983351630848
2018,7,2,8,phx,1,56014942994432
2018,7,2,9,phx,1,56036185176064
2018,7,2,10,phx,1,56064840312832
2018,7,2,11,phx,1,56099390286336
2018,7,2,12,phx,1,56135596194816
2018,7,2,13,phx,1,56051417903616
2018,7,2,14,phx,1,56136793414144
2018,7,2,15,phx,1,56161211683840
2018,7,2,16,phx,1,56243711940096
2018,7,2,17,phx,1,56262901491200
2018,7,2,18,phx,1,56288877382144
2018,7,2,19,phx,1,56325135075328
2018,7,2,20,phx,1,56351716483584
2018,7,2,21,phx,1,56384979460096
2018,7,2,22,phx,1,56408446233600
2018,7,2,23,phx,1,56434382672896
2018,7,3,0,phx,1,56456199962112
2018,7,3,1,phx,1,56485688752640
2018,7,3,2,phx,1,56543836867072
2018,7,3,3,phx,1,56583241719296
2018,7,3,4,phx,1,56620933472768
2018,7,3,5,phx,1,56658133113344
2018,7,3,6,phx,1,56686704242688
2018,7,3,7,phx,1,56719720287744
2018,7,3,8,phx,1,56753694291968
2018,7,3,9,phx,1,56628071681024
2018,7,3,10,phx,1,56658432097792
2018,7,3,11,phx,1,56697273098752
2018,7,3,12,phx,1,56724787253248
2018,7,3,13,phx,1,56862620182528
2018,7,3,14,phx,1,56910044445696
2018,7,3,15,phx,1,55227562804736
2018,7,3,16,phx,1,55312989777408
2018,7,3,17,phx,1,55334534372352
2018,7,3,18,phx,1,55355859715072
2018,7,3,19,phx,1,55393406879744
2018,7,3,20,phx,1,55416297795584
2018,7,3,21,phx,1,55465762185216
2018,7,3,22,phx,1,55487179450880
2018,7,3,23,phx,1,55515298928640
2018,7,4,0,phx,1,55537261392896
2018,7,4,1,phx,1,55553190463488
2018,7,4,2,phx,1,55609561629696
2018,7,4,3,phx,1,55651823559680
2018,7,4,4,phx,1,55699833216512
2018,7,4,5,phx,1,55738681663488
2018,7,4,6,phx,1,55771915728384
2018,7,4,7,phx,1,55828702180352
2018,7,4,8,phx,1,56009139509248
2018,7,4,9,phx,1,55962299089920
2018,7,4,10,phx,1,55994012402176
2018,7,4,11,phx,1,56037235224064
2018,7,4,12,phx,1,56060653284352
2018,7,4,13,phx,1,56092637442560
2018,7,4,14,phx,1,56124348419584
2018,7,4,15,phx,1,56162312902656
2018,7,4,16,phx,1,56190528551936
2018,7,4,17,phx,1,56315645898240
2018,7,4,18,phx,1,56360969634304
2018,7,4,19,phx,1,56384923449856
2018,7,4,20,phx,1,56431145185280
2018,7,4,21,phx,1,56479916460032
2018,7,4,22,phx,1,56501250033152
2018,7,4,23,phx,1,56527993739776
2018,7,5,0,phx,1,56558346853888
2018,7,5,1,phx,1,56563870253056
2018,7,5,2,phx,1,56627899133440
2018,7,5,3,phx,1,56665741469696
2018,7,5,4,phx,1,56710618208256
2018,7,5,5,phx,1,56756529477120
2018,7,5,6,phx,1,56658829633536
2018,7,5,7,phx,1,56690036756992
2018,7,5,8,phx,1,56731266543616
2018,7,5,9,phx,1,56762594787328
2018,7,5,10,phx,1,56841826570752
2018,7,5,11,phx,1,56915880329728
2018,7,5,12,phx,1,56946631494144
2018,7,5,13,phx,1,56999777733632
2018,7,5,14,phx,1,57194294882816
2018,7,5,15,phx,1,58101924883968
2018,7,5,16,phx,1,57988192706560
2018,7,5,17,phx,1,59575376449024
2018,7,5,18,phx,1,59698870782976
2018,7,5,19,phx,1,61088938713088
2018,7,5,20,phx,1,61128421985280
2018,7,5,21,phx,1,62698330618368
2018,7,5,22,phx,1,63489719326720
2018,7,5,23,phx,1,63603659817984
2018,7,6,0,phx,1,65175227704320
2018,7,6,1,phx,1,65868668752896
2018,7,6,2,phx,1,65821253801472
2018,7,6,3,phx,1,66697267337728
2018,7,6,4,phx,1,66761348767232
2018,7,6,5,phx,1,66811959773184
2018,7,6,6,phx,1,66864048205824
2018,7,6,7,phx,1,66892329476096
2018,7,6,8,phx,1,66506901857280
2018,7,6,9,phx,1,66543109546496
2018,7,6,10,phx,1,66679946184192
2018,7,6,11,phx,1,66840264441344
2018,7,6,12,phx,1,66896367302144
2018,7,6,13,phx,1,66953948497920
2018,7,6,14,phx,1,66996125042688
2018,7,6,15,phx,1,67026633835008
2018,7,6,16,phx,1,63054509855232
2018,7,6,17,phx,1,59267055632896
2018,7,6,18,phx,1,59165407390208
2018,7,6,19,phx,1,60007815916032
2018,7,6,20,phx,1,60041596509184
2018,7,6,21,phx,1,60890952868864
2018,7,6,22,phx,1,62341682144256
2018,7,6,23,phx,1,63027418140672
2018,7,7,0,phx,1,63092648637440
2018,7,7,1,phx,1,64893571325440
2018,7,7,2,phx,1,65460938465280
2018,7,7,3,phx,1,66274811742208
2018,7,7,4,phx,1,67097933261312
2018,7,7,5,phx,1,67269473538048
2018,7,7,6,phx,1,67306024531968
2018,7,7,7,phx,1,67346263099392
2018,7,7,8,phx,1,67381114650624
2018,7,7,9,phx,1,67418910296576
2018,7,7,10,phx,1,67452588038656
2018,7,7,11,phx,1,67486385653760
2018,7,7,12,phx,1,67523578154496
2018,7,7,13,phx,1,67581609556480
2018,7,7,14,phx,1,67617558851072
2018,7,7,15,phx,1,67712542847488
2018,7,7,16,phx,1,67811273290240
2018,7,7,17,phx,1,67847740035584
2018,7,7,18,phx,1,67990945552896
2018,7,7,19,phx,1,68027506426368
2018,7,7,20,phx,1,68071339629056
2018,7,7,21,phx,1,68167879042048
2018,7,7,22,phx,1,68364183162368
2018,7,7,23,phx,1,68370699117056
2018,7,8,0,phx,1,68432848031744
2018,7,8,1,phx,1,68478337655296
2018,7,8,2,phx,1,68528689120768
2018,7,8,3,phx,1,68572965344768
2018,7,8,4,phx,1,68612759886848
2018,7,8,5,phx,1,68655045671424
2018,7,8,6,phx,1,68692533222400
2018,7,8,7,phx,1,68727918912000
2018,7,8,8,phx,1,68765917680640
2018,7,8,9,phx,1,68832861392384
2018,7,8,10,phx,1,68931370241024
2018,7,8,11,phx,1,68997308119040
2018,7,8,12,phx,1,69026806533120
2018,7,8,13,phx,1,69060778670592
2018,7,8,14,phx,1,69091379282432
2018,7,8,15,phx,1,69313890671616
2018,7,8,16,phx,1,69550501980160
2018,7,8,17,phx,1,69604273533952
2018,7,8,18,phx,1,69661136856064
2018,7,8,19,phx,1,69742247888896
2018,7,8,20,phx,1,69836667288064
2018,7,8,21,phx,1,69890495303168
2018,7,8,22,phx,1,69935422744064
2018,7,8,23,phx,1,69979102103040
2018,7,9,0,phx,1,70023174073344
2018,7,9,1,phx,1,70079438849024
2018,7,9,2,phx,1,70140657441280
2018,7,9,3,phx,1,70070990953472
2018,7,9,4,phx,1,69984485041664
2018,7,9,5,phx,1,69954628778496
2018,7,9,6,phx,1,69844133687296
2018,7,9,7,phx,1,69878612257792
2018,7,9,8,phx,1,69815733817856
2018,7,9,9,phx,1,69634634279936
2018,7,9,10,phx,1,69674167049728
2018,7,9,11,phx,1,69749236640768
2018,7,9,12,phx,1,69809705468416
2018,7,9,13,phx,1,69867928659456
2018,7,9,14,phx,1,69915926706688
2018,7,9,15,phx,1,69964744657408
2018,7,9,16,phx,1,69807419316224
2018,7,9,17,phx,1,67382067889664
2018,7,9,18,phx,1,67432782451200
2018,7,9,19,phx,1,67111640102912
2018,7,9,20,phx,1,67162775371776
2018,7,9,21,phx,1,67222923900416
2018,7,9,22,phx,1,65113674190848
2018,7,9,23,phx,1,64522801069056
2018,7,10,0,phx,1,64501078981120
2018,7,10,1,phx,1,64562097647104
2018,7,10,2,phx,1,64639107561984
2018,7,10,3,phx,1,64706356979200
2018,7,10,4,phx,1,64766153491456
2018,7,10,5,phx,1,64829649764864
2018,7,10,6,phx,1,64887826933760
2018,7,10,7,phx,1,64934907087360
2018,7,10,8,phx,1,64994853146624
2018,7,10,9,phx,1,65050669574656
2018,7,10,10,phx,1,65096756198400
2018,7,10,11,phx,1,65163180194816
2018,7,10,12,phx,1,65215986253824
2018,7,10,13,phx,1,65274240337408
2018,7,10,14,phx,1,65330672134144
2018,7,10,15,phx,1,65380745294336
2018,7,10,16,phx,1,64805371826176
2018,7,10,17,phx,1,65534825944064
2018,7,10,18,phx,1,65549055708160
2018,7,10,19,phx,1,65573993039872
2018,7,10,20,phx,1,65673337684480
2018,7,10,21,phx,1,65727373124608
2018,7,10,22,phx,1,65744684580352
2018,7,10,23,phx,1,66439075142144
2018,7,11,0,phx,1,66659828384768
2018,7,11,1,phx,1,66813155274752
2018,7,11,2,phx,1,66890278193664
2018,7,11,3,phx,1,66974582381568
2018,7,11,4,phx,1,67117931602944
2018,7,11,5,phx,1,67272629144576
2018,7,11,6,phx,1,67556263556096
2018,7,11,7,phx,1,67599908933120
2018,7,11,8,phx,1,67660406473216
2018,7,11,9,phx,1,67763885936640
2018,7,11,10,phx,1,67880013863424
2018,7,11,11,phx,1,68056515913728
2018,7,11,12,phx,1,68016785611776
2018,7,11,13,phx,1,67691446119424
2018,7,11,14,phx,1,65268045586432
2018,7,11,15,phx,1,63798066554880
2018,7,11,16,phx,1,62429357543936
2018,7,11,17,phx,1,62471106413568
2018,7,11,18,phx,1,62552412488704
2018,7,11,19,phx,1,62567197003264
2018,7,11,20,phx,1,62954104375296
2018,7,11,21,phx,1,62763984805888
2018,7,11,22,phx,1,62901707701760
2018,7,11,23,phx,1,62950959944192
2018,7,12,0,phx,1,62869159231488
2018,7,12,1,phx,1,62927522641408
2018,7,12,2,phx,1,62993983127040
2018,7,12,3,phx,1,63052209796608
2018,7,12,4,phx,1,63228339301376
2018,7,12,5,phx,1,63306774048256
2018,7,12,6,phx,1,63394880151552
2018,7,12,7,phx,1,63443371312128
2018,7,12,8,phx,1,63481731843584
2018,7,12,9,phx,1,63459528567296
2018,7,12,10,phx,1,63564703427072
2018,7,12,11,phx,1,63572257158144
2018,7,12,12,phx,1,63633636466176
2018,7,12,13,phx,1,63690371264000
2018,7,12,14,phx,1,63719666752000
2018,7,12,15,phx,1,63760461059072
2018,7,12,16,phx,1,63911941286912
2018,7,12,17,phx,1,63972242165760
2018,7,12,18,phx,1,64064224831488
2018,7,12,19,phx,1,64186391886848
2018,7,12,20,phx,1,64578029373440
2018,7,12,21,phx,1,64459389807616
2018,7,12,22,phx,1,64654280528896
2018,7,12,23,phx,1,64763333596160
2018,7,13,0,phx,1,64866119448576
